https://rajarv.com/2020/05/installing-python3-in-macos/,https://rajarv.com/blog/installing-python3-in-macos/
https://rajarv.com/2020/06/create-a-free-azure-sql-database-sql-server-database/,https://rajarv.com/blog/create-free-azure-sql-database/
